paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
5Y4wvlp923,Semantic Disentanglement Error: A Pluggable Mechanism for Balanced Contrastive Time-Series Representation,Reject,Reject,0.50,0,2,0,0,,
ZOV3697bZZ,Towards Generalizable Implicit In-Context Learning with Attention Routing,Reject,Reject,5.00,6,4,4,6,,
VaFqN9dnCa,Beyond Turing: Topological Closure as a Foundation for Cognitive Computation,Withdrawn (treated as Reject),Reject,0.00,0,0,0,,,
78WdKlYSeO,LLM as a Classifier: Leveraging Large Language Models for Text and Vision Classification,Reject,Reject,1.33,2,2,0,,,
4S5x8yhJ5H,VIBEFACE - Video and Image Biometric Dataset for Evaluation of Faces,Withdrawn (treated as Reject),Reject,0.00,0,0,0,,,
HAP8useYqu,Operator Flow Matching for Timeseries Forecasting,Reject,Reject,4.00,6,2,4,4,,
jsPQFNmnln,Neural Posterior Estimation with Latent Basis Expansions,Accept (Poster),Accept,6.67,6,6,8,,,
6Y9NP1qhoM,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,Accept (Poster),Accept,5.00,4,6,8,2,,
bhR00j6Mku,On The Fragility of Benchmark Contamination Detection in Reasoning Models,Accept (Poster),Accept,6.67,8,6,6,,,
s7gSTR2AqA,Evolution and compression in LLMs: on the emergence of human-aligned categorization,Accept (Poster),Accept,6.00,4,8,6,,,
2eAGrunxVz,"Spherical Watermark: Encryption-Free, Lossless Watermarking for Diffusion Models",Accept (Oral),Accept,7.50,8,8,8,6,,
n3u7PK2kyd,From Divergence to Normalized Similarity:A Symmetric and Scalable Topological Toolkit for Representation Analysis,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,2,
QGXVZ0OPLy,Unlocking the Power of Co-Occurrence in CLIP: A DualPrompt-Driven Method for Training-Free Zero-Shot Multi-Label Classification,Accept (Poster),Accept,5.00,4,4,6,6,,
EsumhpzFK9,KARMA: Knowledge-Aware Reward Mechanism Adjustment via Causal AI,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
pcaHnwjnsO,Graph Adversarial Refinement for Robust Code Fixes: Enhancing Policy Networks via Structure-Aware Contrastive Learning,Reject,Reject,1.50,0,0,6,0,,
bhPaXhWVKG,MermaidFlow: Redefining Agentic Workflow Generation via Safety-Constrained Evolutionary Programming,Reject,Reject,5.33,6,6,4,,,
pW6rFymZ8F,EmbodiedMAE: A Unified 3D Multi-Modal Representation for Robot Manipulation,Reject,Reject,5.00,6,6,4,4,,
wkVsKDnl4s,HighClass: Efficient Metagenomic Classification via Quality-Aware Token Mapping and Sparsified Indexing,Reject,Reject,1.00,2,0,2,0,,
c5mdo1hWrs,FSA: An Alternative Efficient Implementation of Native Sparse Attention Kernel,Accept (Poster),Accept,7.33,6,8,8,,,
ZBaPU5FL0Z,OP-LoRA: The Blessing of Dimensionality with Overparameterized Low-Rank Adaptation,Withdrawn (treated as Reject),Reject,3.00,2,4,4,2,,
b8TlYh6PN6,Distributional Equivalence in Linear Non-Gaussian Latent-Variable Cyclic Causal Models: Characterization and Learning,Accept (Oral),Accept,8.00,8,8,8,8,,
ao7VBbvWIK,HASTE: Hybrid AST-guided Selection with Token-bounded Extraction,Withdrawn (treated as Reject),Reject,1.00,2,0,,,,
dUgq4bLY4X,Reducing Symmetry Increase in Equivariant Neural Networks,Accept (Poster),Accept,6.67,8,4,8,,,
Ilnbgf1eeS,Bayes Always Wins the Lottery in Monte Carlo,Withdrawn (treated as Reject),Reject,1.00,0,0,2,2,,
B5NEdEQH1K,Jigsaw3D: Disentangled 3D Style Transfer via Patch Shuffling and Masking,Reject,Reject,4.50,8,2,4,4,,
CbK7lYbmv8,Rethinking LLM Reasoning: From Explicit Trajectories to Latent Representations,Accept (Poster),Accept,5.00,4,4,8,4,,
TjF9WLcu8o,Contrastive-Online-Meta (COM): A Dynamic Adaptation Mechanism for Instruction-Tuned CodeLLMs,Reject,Reject,0.00,0,0,0,0,,
FMjeC9Msws,The Art of Scaling Reinforcement Learning Compute for LLMs,Accept (Oral),Accept,7.50,8,6,8,8,,
IqXlvYA7En,Condition Errors Refinement in Autoregressive Image Generation with Diffusion Loss,Accept (Poster),Accept,6.00,6,6,6,6,,
r99m9ziONQ,IA2: Alignment with ICL Activations improves Supervised Fine-Tuning,Accept (Poster),Accept,6.00,6,6,6,6,,
34V0IZytle,When Scores Learn Geometry: Rate Separations under the Manifold Hypothesis,Accept (Poster),Accept,6.67,8,4,8,,,
UtFQNwWBaA,HiT-JEPA: A Hierarchical Self-supervised Trajectory Embedding Framework for Similarity Computation,Reject,Reject,4.00,4,6,2,4,,
AjaicwLUmj,Wirbelsäule-Plot for Multivariate Timeseries customized with AIP Agent,Reject,Reject,1.00,0,2,2,0,,
pfw176o1YJ,Learning to See Before Seeing: Demystifying LLM Visual Priors from Language Pre-training,Accept (Oral),Accept,7.00,8,8,6,6,,
Op6Scc62ME,Learning Robust Diffusion Models from Imprecise Supervision,Reject,Reject,3.50,4,2,4,4,,
y3oHMcoItR,RealPDEBench: A Benchmark for Complex Physical Systems with Real-World Data,Accept (Oral),Accept,7.50,10,10,6,4,,
K5t8PfzwFR,Towards Human Inverse Dynamics from Real Images: A Dataset and Benchmark for Joint Torque Estimation,Withdrawn (treated as Reject),Reject,3.00,4,2,4,2,,
4OF7DQA3yW,High-Fidelity GAN-based Vocoder with Conditioning Subband Network and Magnitude-aware Phase Loss,Withdrawn (treated as Reject),Reject,1.33,0,2,2,,,
vQLUAkl5SG,DRAGON: Guard LLM Unlearning in Context via Negative Detection and Reasoning,Accept (Poster),Accept,5.50,4,6,6,6,,
ewdqbKskUL,Answer-Set Consistency of LLMs for Question Answering,Reject,Reject,4.00,4,2,6,4,,
VP204Aa0gH,OmniCode: A Benchmark for Evaluating Software Development Agents,Withdrawn (treated as Reject),Reject,2.50,2,4,2,2,,
ZS4fa5FgTD,Learning for Dynamic Combinatorial Optimization without Training Data,Withdrawn (treated as Reject),Reject,2.67,4,2,2,,,
xURArpl40L,Is the Prediction Set Size Well-Calibrated? A Closer Look at Uncertainty in Conformal Prediction,Withdrawn (treated as Reject),Reject,3.50,6,4,2,2,,
P0GOk5wslg,Speculative Actions: A Lossless Framework for Faster AI Agents,Accept (Oral),Accept,7.50,6,6,10,8,,
r12Cz05mUT,Latent Adaptation with Masked Policy for Diffusion Language Models,Withdrawn (treated as Reject),Reject,3.00,4,2,2,4,,
nHrYBGujps,BIRD-INTERACT: Re-imagining Text-to-SQL Evaluation via Lens of Dynamic Interactions,Accept (Oral),Accept,7.50,6,8,8,8,,
p15DIvdOV9,Flowing with Precision: Rectified Flow Image Editing with Trajectory and Frequency Guidance,Withdrawn (treated as Reject),Reject,2.80,4,2,2,4,2,
9X2NfyZpR2,Long-Term Action Anticipation via Transcript-based Supervision,Reject,Reject,3.00,2,4,2,4,,
CSrGFB070m,IndicSuperTokenizer: An Optimized Tokenizer for Indic Multilingual LLMs,Withdrawn (treated as Reject),Reject,2.50,2,2,2,4,,
bbuxDoRD2D,DISK: Differentiable Sparse Kernel Complex for Efficient Spatially-Variant Convolution,Accept (Poster),Accept,6.00,6,6,6,6,,
05hNleYOcG,PLAGUE: Plug-and-play framework for Lifelong Adaptive Generation of mUlti-turn jailbrEaks,Accept (Poster),Accept,2.50,2,4,2,2,,
9qbKOaF8YJ,Parameter Release and Knowledge Reuse for Class-Incremental Semantic Segmentation,Withdrawn (treated as Reject),Reject,3.33,2,4,4,,,
DjxNqXsApM,Enforcing Orderedness in SAEs to Improve Feature Consistency,Reject,Reject,3.00,2,2,4,4,,
B6HnApgkP3,Post-Hoc Feature Selection Layer for Neural Networks Interpretability,Reject,Reject,2.00,2,2,2,,,
azsnOWy9MZ,PLoRA: Efficient LoRA Hyperparameter Tuning for Large Language Models,Reject,Reject,5.33,6,6,4,,,
n1AvXiU2lu,Real-Time Reasoning Agents in Evolving Environments,Accept (Poster),Accept,6.50,8,8,6,4,,
9rvefNQN1C,Case-Guided Sequential Assay Planning in Drug Discovery,Withdrawn (treated as Reject),Reject,3.00,2,2,4,4,,
sSbEEHNEsL,Pay Attention to CTC: Fast and Robust Pseudo-Labelling for Unified Speech Recognition,Accept (Poster),Accept,8.00,8,8,8,8,,
3iHQ97INBP,Learning Interpretable Models Using Uncertainty Oracles,Reject,Reject,3.33,6,4,0,,,
9gw03JpKK4,Gaia2: Benchmarking LLM Agents on Dynamic and  Asynchronous Environments,Accept (Oral),Accept,8.00,10,6,8,,,
N8ntZEb4Ap,AutoNFS: Automatic Neural Feature Selection,Withdrawn (treated as Reject),Reject,2.33,2,0,2,2,4,4
do4hqhMBiu,A Diffusion-Based Data Augmentation Approach for Synthetic Human Portraits Dataset,Reject,Reject,0.00,0,0,0,,,
VbTLgEUocp,LLMs Can Hide Text in Other Text of the Same Length,Accept (Poster),Accept,7.00,6,8,8,6,,
L2rfd2Czbj,wd1:  Weighted Policy Optimization for Reasoning in Diffusion Language Models,Accept (Poster),Accept,6.67,6,6,8,,,
0aBAAS0rRT,Map as a Prompt: Learning Multi-Modal Spatial-Signal Foundation Models for Cross-scenario Wireless Localization,Accept (Poster),Accept,5.33,6,4,6,,,
cyQUZDMpg3,HiGS: History-Guided Sampling for Plug-and-Play Enhancement of Diffusion Models,Accept (Poster),Accept,6.00,8,4,6,6,,
c2ozZYoZFd,A $\texttt{Min-p}$ Blueprint for More Rigorous Science in Empirical Machine Learning Research,Reject,Reject,2.67,2,4,2,,,
yk3QBsB43u,Tackling the Noisy Elephant in the Room: Label Noise-robust Out-of-Distribution Detection via Loss Correction and Low-rank Decomposition,Reject,Reject,5.00,8,2,4,6,,
qNlTH4kYJZ,AdAEM: An Adaptively and Automated Extensible Measurement of LLMs' Value Difference,Accept (Oral),Accept,7.00,8,8,4,8,,
f4oAYJxrgH,Flat is the New Sharp: Flatness-Aware Regularization for Robust Learning,Withdrawn (treated as Reject),Reject,0.00,0,0,0,0,,
b36drMoKir,Gradient Flow Convergence Guarantee for General Neural Network Architectures,Withdrawn (treated as Reject),Reject,0.50,0,0,0,2,,
CVZFzsg1PJ,Rethinking Local Branching: A Reinforcement Learning Approach to Neighborhood Control,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
TJWhvS5JXg,TabPalooza: A Benchmark Odyssey for Tabular Model Evaluation,Withdrawn (treated as Reject),Reject,1.20,0,0,2,2,2,
UnvaQLYFMJ,Unsupervised learning with spatial embedding and human labeling,Withdrawn (treated as Reject),Reject,3.50,4,4,4,2,,
l5zZ2EEijD,Improved $\ell_{p}$ Regression via Iteratively Reweighted Least Squares,Accept (Poster),Accept,6.50,6,8,6,6,,
17DNmdQ9aU,StableToken: A Noise-Robust Semantic Speech Tokenizer for Resilient SpeechLLMs,Accept (Poster),Accept,7.50,10,6,8,6,,
beV5wMTRIq,Physics-Aware Tensor Field Neural PDE for Climate and Weather Prediction,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
QN4WZ5QoqC,Active speech enhancement: beyond passive denoising declipping and dereverberation,Withdrawn (treated as Reject),Reject,1.33,2,0,2,,,
3qAzQyOOnA,Social-R1: Enhancing Social Intelligence in LLMs through Human-like Reinforced Reasoning,Reject,Reject,4.00,2,2,4,8,,
3wMdHl7JQ6,Simplify to Amplify: Achieving Information-Theoretic Bounds with Fewer Steps in Spectral Community Detection,Reject,Reject,1.00,2,0,0,2,,
vEh1ceS154,Partition Generative Modeling: Masked Modeling Without Masks,Accept (Oral),Accept,7.00,8,8,6,6,,
7mCo3R3Wyn,TEMPFLOW-GRPO: WHEN TIMING MATTERS FOR GRPO IN FLOW MODELS,Accept (Poster),Accept,7.50,10,8,6,6,,
4VW9HVCRw0,TOUCH: Text-guided Controllable Generation of Free-Form Hand-Object Interactions,Accept (Poster),Accept,7.00,8,8,6,6,,
C3I7nIXKHc,SFT WITHOUT OVERFITTING: ANALYZING THE TRAINING DYNAMICS OF SUPERVISED FINE-TUNING,Withdrawn (treated as Reject),Reject,1.50,2,0,4,0,,
Pxd5mjwznl,Difference back propagation with inverse sigmoid function,Reject,Reject,0.00,0,0,0,,,
kZHSvETWdi,Towards Multimodal Data-Driven Scientific Discovery Powered by LLM Agents,Accept (Poster),Accept,5.50,4,6,4,8,,
1FnCrZtBNQ,LAMDA: A Longitudinal Android Malware Benchmark for Concept Drift Analysis,Accept (Poster),Accept,6.67,8,6,6,,,
RJXwuAMUiI,The Effect of Attention Head Count on Transformer Approximation,Accept (Poster),Accept,7.00,6,8,8,6,,
NfuBj8jleE,Explore-on-Graph: Incentivizing Autonomous Exploration of Large Language Models on Knowledge Graphs with Path-refined Reward Modeling,Accept (Poster),Accept,5.50,4,4,8,6,,
3JPAkwSVc4,Quotient-Space Diffusion Models,Accept (Oral),Accept,7.50,6,8,10,6,,
51n0n1Lpdt,When Clean Queries Become Triggers: Backdoor Attacks on Large Language Models,Reject,Reject,4.00,6,2,4,4,4,
m18MXVdrV9,Information Estimation with Discrete Diffusion,Accept (Poster),Accept,5.50,4,6,6,6,,
dwgtYTuSaS,Continuous Online Action Detection from Egocentric Videos,Withdrawn (treated as Reject),Reject,3.00,4,2,2,4,,
dPAcHrG4rl,A Fano-Style Accuracy Upper Bound for LLM Single-Pass Reasoning in Multi-Hop QA,Accept (Poster),Accept,5.33,4,6,6,,,
pVVDN6dgLv,Simplify In-Context Learning,Withdrawn (treated as Reject),Reject,3.00,2,2,2,6,,
ZfdnZhOP0k,Hubble: a Model Suite to Advance the Study of LLM Memorization,Accept (Oral),Accept,7.50,8,6,8,8,,
BjQqvH2LgW,UnCoVAEr: Estimating Causal Concept Effects under Visual Latent Confounding,Withdrawn (treated as Reject),Reject,3.50,2,4,6,2,,
Iq1fNZus2W,Patch-Wise and Keyword-Aware: Efficient Multi-Condition Control of Diffusion Transformers via Position-Aligned and Keyword-Scoped Attention,Withdrawn (treated as Reject),Reject,3.00,2,2,4,4,,
fwYTXwoiCQ,Large Language Models do Not Make Complete Use of Math Reasoning Data,Reject,Reject,4.00,2,6,6,2,,
tRLShDqhmi,AnyAvatar: Dynamic and Consistent Audio-Driven Human Animation for Multiple Characters,Withdrawn (treated as Reject),Reject,4.50,6,4,2,6,,
wgGJE6Z1B3,Flatter Tokens are More Valuable for Speculative Draft Model Training,Accept (Poster),Accept,5.50,8,6,4,4,,
YADyx3ieUX,The Myth of the Box: Causation and Comprehensibility in Neural Network Behavior,Withdrawn (treated as Reject),Reject,1.00,0,2,0,2,,
fSE0rUngCX,Multimodal Policy Internalization for Conversational Agents,Accept (Poster),Accept,7.33,6,8,8,,,
kxVjQhkAWz,Dens3R: A Foundation Model for 3D Geometry Prediction,Accept (Poster),Accept,6.00,8,6,4,6,,
fecsMxAWbw,Refined Mixed-Strategy Multi-modal Representation Learning for Recommendation,Reject,Reject,4.00,6,4,2,4,,
zwfpyw345l,Hierarchical Code Embeddings with Multi-Level Attention for Reinforcement Learning State Representation,Reject,Reject,0.50,0,0,2,0,,
RT5SlprCmc,Learning the Minimum Action Distance,Reject,Reject,4.50,6,6,2,4,,
rzGEfYr2ZC,"Don't Be Greedy, Just Relax! Pruning of LLMs via Frank-Wolfe",Reject,Reject,0.00,0,0,0,,,
HHYd4Pz5Lp,DelRec: learning delays in recurrent spiking neural networks.,Withdrawn (treated as Reject),Reject,1.33,0,2,2,,,
mHRuCmc9lo,Robust Decision-Making with Partially Calibrated Forecasters,Accept (Poster),Accept,7.33,6,8,8,,,
gHPRSPxIsk,How to Square Tensor Networks and Circuits Without Squaring Them,Accept (Poster),Accept,7.00,8,6,8,6,,
b8denYGJ9z,Multi-field sea ice data assimilation with a variational autoencoder,Withdrawn (treated as Reject),Reject,1.33,2,0,2,,,
qCfYOLAzti,LLM Unlearning with LLM Beliefs,Accept (Poster),Accept,6.00,6,6,4,8,,
iWEG5F8o9a,ACDC: Adaptive Cloud-Device Collaboration for Efficient and Accurate Semantic Segmentation,Reject,Reject,3.00,4,2,4,2,,
WVAr2iMu3P,Systematic Evaluation of Attribution Methods: Eliminating Threshold Bias and Revealing Method-Dependent Performance Patterns,Withdrawn (treated as Reject),Reject,1.00,0,0,2,2,,
HwyYpLxY0G,Aligned Textual Scoring Rule,Reject,Reject,0.50,2,0,0,0,,
3YKeB9R1g9,Scaling with Collapse: Efficient and Predictable Training of LLM Families,Accept (Poster),Accept,8.00,8,8,8,,,
k60jAxVSv7,DenseFace: Bias Mitigation in Face Recognition via Density-Aware Probabilistic Matching,Reject,Reject,3.33,2,6,2,,,
1CR1MTIgmq,"False, misleading, and unfounded statements in a recent TPAMI publication",Reject,Reject,0.00,0,0,0,,,
FtL9eEmU6v,EditBench: Evaluating LLM Abilities to Perform Real-World Instructed Code Edits,Accept (Oral),Accept,7.50,6,10,8,6,,
wJgaHyJaDD,TPOUR: Temporal Preference Optimization for Unsupervised Retrieval,Reject,Reject,5.00,6,6,4,4,,
qbDnX2YC6F,Open-Set Recognition Interaction Effects: Modular Gains and Where to Find Them,Reject,Reject,4.50,6,4,4,4,,
TgLW2DiRDG,Characterizing the Discrete Geometry of ReLU Networks,Accept (Oral),Accept,7.50,8,6,8,8,,
nv3q3crc5D,Flash-Mono: Feed-Forward Accelerated Gaussian Splatting Monocular SLAM,Accept (Poster),Accept,5.00,4,8,6,2,,
oG3UEPs0Ov,From Neural Mechanisms of Short-Term Memory to the Computational Architecture of the Human Brain,Withdrawn (treated as Reject),Reject,0.50,0,0,2,0,,
Rd0yhdfueL,BHAVNET: Efficient Knowledge Transfer from Large Knowledge Models to Task-Specific Architectures through Features,Reject,Reject,1.00,2,0,0,2,,
aTP1IM6alo,VoMP: Predicting Volumetric Mechanical Property Fields,Accept (Poster),Accept,7.00,6,8,6,8,,
P1qlqfRtgo,Comparison of Neural Network Architectures in the Thermal Explosion Approximation Problem,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
cv7EXSvOQg,VAFL: Vector-field Assisted Functional Layer for Equal-Compute Multi-modal Learning,Withdrawn (treated as Reject),Reject,0.40,0,2,0,0,0,
YSIHQy80Cr,Efficient Differentiable Contact Model with Long-range Influence,Accept (Poster),Accept,5.50,2,4,8,8,,
xVB9AivJa5,"Blueprint-Bench: Comparing spatial intelligence of LLMs, agents and image models",Reject,Reject,1.33,0,2,2,,,
pzXAS6Tf2r,HiViBiX: Hierarchical Visually-informed Binaural Audio Generation using Ambisonics,Reject,Reject,4.80,4,6,4,8,2,
BVnIsh4Nz1,On the Reasoning Abilities of Masked Diffusion Language Models,Accept (Oral),Accept,7.00,6,8,8,6,,
0ylAe3Orfy,Multi-Object System Identification from Videos,Accept (Poster),Accept,5.00,6,6,6,2,,
FkTEc3XEL6,MOCHA: Multi-sample Omics Cohorts with Human Annotation,Withdrawn (treated as Reject),Reject,0.50,0,0,2,0,,
VaS6xcDrTb,Special Unitary Parameterized Estimators of Rotation,Accept (Poster),Accept,8.50,8,8,8,10,,
JFQSvjiPb0,Are LLMs Exploitable Negotiators ?,Withdrawn (treated as Reject),Reject,0.50,0,2,0,0,,
8qFOfUAMWI,Directly Aligning the Full Diffusion Trajectory with Semantic Relative Preference Optimization,Withdrawn (treated as Reject),Reject,2.50,2,2,4,2,,
qkKUG56s5r,Automatic Complementary-Separation Pruning for Efficient CNNs,Withdrawn (treated as Reject),Reject,1.33,2,0,2,,,
Gk7gLAtVDO,Is it Thinking or Cheating?  Detecting Implicit Reward Hacking by Measuring Reasoning Effort,Accept (Oral),Accept,7.50,8,8,8,6,,
m5KplPzCzM,"Learning Pseudorandom Numbers with Transformers: Permuted Congruential Generators, Curricula, and Interpretability",Accept (Poster),Accept,5.33,8,4,4,,,
LIG31I6ArY,IntE: Quantitative Framework for Qualitative Data Evaluation via Distributional Mining,Withdrawn (treated as Reject),Reject,2.50,4,2,2,2,,
VoKut0M4bI,"Unified Stability Bounds for Structured World Models: Geometry, Equivariance, and Identifiability as Sufficient Conditions",Reject,Reject,5.00,4,8,6,2,,
Q4KIDjDDRJ,Bridging Perception and Reasoning: Token Reweighting for RLVR in Multimodal LLMs,Reject,Reject,3.00,4,4,2,2,,
4Grhy3DAZi,Introspective Adversarial Learning: Autonomous and Continual Preference Learning for LLM Alignment,Withdrawn (treated as Reject),Reject,2.00,0,4,2,2,,
uP6RDWHcs7,Marginal Flow: a flexible and efficient framework for density estimation,Withdrawn (treated as Reject),Reject,1.33,2,0,2,,,
u4N7Kl6gzE,The Seismic Wavefield Common Task Framework,Accept (Poster),Accept,5.00,4,8,2,6,,
1NZ3DHF9nT,Fast-dLLM v2: Efficient Block-Diffusion LLM,Accept (Poster),Accept,6.00,8,4,6,6,,
EQhUvWH78U,"Shoot First, Ask Questions Later? Building Rational Agents that Explore and Act Like People",Accept (Oral),Accept,6.67,8,4,8,,,
VlTHxRcP3A,Representational and Temporal Dynamics in Neural Decoding: Linear and Nonlinear Models for Position and Velocity Prediction,Reject,Reject,1.00,2,0,2,0,,
HGdg76iVo6,Which Heads Matter for Reasoning? RL-Guided KV Cache Compression,Reject,Reject,4.50,2,4,4,8,,
XPIEkFdEDi,AnyBCQ: Hardware Efficient Flexible Binary-Coded Quantization for Multi-Precision LLMs,Accept (Poster),Accept,6.00,6,8,6,4,,
jJqvrZX5g5,Compact Yet Capable: Do Multitask-Based Multi-Teacher Distillation with Precision-Controlled Task-Specific Dynamic PTQ Outperform Static Quantization for Low-Resource Multitask NLU?,Withdrawn (treated as Reject),Reject,2.00,2,2,2,,,
aZFjp5wqck,AgentVQA: A Unified Benchmark for Agentic Visual Understanding,Reject,Reject,4.00,2,6,4,4,,
kkBOIsrCXh,Embodied Navigation Foundation Model,Accept (Poster),Accept,8.00,6,8,8,10,,
eQ4kdm5iYj,Real-IKEA : Simulating What Robots Will Really See and Touch,Reject,Reject,3.00,6,2,2,2,,
5WecBhuCyF,Curing the Transitivity Curse: Shortcut Logical Reasoning via A Priori Knowledge Compilation,Withdrawn (treated as Reject),Reject,3.00,4,2,2,4,,
OjRaJw4tnr,Finetuning Large Language Model as an Effective Symbolic Regressor,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
anLMfUzl0C,Rethinking LLM Parametric Knowledge as Confidence for Effective and Efficient RAG,Withdrawn (treated as Reject),Reject,3.33,4,4,2,,,
GiItKTlJIB,How Much Chain-of-Thought Do LLMs Really Need for Physics?,Withdrawn (treated as Reject),Reject,3.00,2,4,2,4,,
jrY5Sh1pIh,SCD: Soft $\textit{top-k}$ Contrastive Decoding for Universal LLM Detoxification,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
ASwVqmDOv9,Generative Modeling with Explicit Memory,Reject,Reject,5.00,8,4,4,4,,
lSM6MtjQcM,AetherCode: Evaluating LLMs’ Ability to Win In Premier Programming Competitions,Accept (Poster),Accept,5.50,2,6,10,4,,
Ahdsg2nkNH,Multilevel Control Functional,Accept (Poster),Accept,8.00,8,8,8,,,
pPa5mIFj5p,Entropy-Aware Speculative Decoding Toward Improved LLM Reasoning,Reject,Reject,2.50,2,2,2,4,,
v8lXG3Z1PB,Reliable Detection of Autism Spectrum Disorder in Children Using Conformal Prediction,Withdrawn (treated as Reject),Reject,0.00,0,0,0,,,
Rj5ZJk956j,Weakening Neurons: A Newly Discovered Read-Write Functionality in Transformers with Outsize Influence,Reject,Reject,4.67,4,2,8,,,
6zZGNJRO56,Towards Generalized Video Quality Assessment: A Weak-to-Strong Learning Paradigm,Withdrawn (treated as Reject),Reject,3.33,4,2,4,,,
Ry8jLSYIUG,We Can Hide More Bits: The Unused Watermarking Capacity in Theory and in Practice,Reject,Reject,5.33,4,6,6,,,
80JylHgQn1,Instilling an Active Mind in Avatars via Cognitive Simulation,Accept (Oral),Accept,7.00,8,6,8,6,,
